"","errorrate","iterations","density","l","c","m","gamma","erasures","maxiterations","tests","efficiency","fsum","fcorrupt","pcons","pdes","degree","activities","alphabetsize","winners","poolsize","efficacy","refficacy","retrievedproportion","eta","aeta","peta","paeta"
"1179",0.907,1,0.0483678181966146,512,4,13000,1,2,1,1000,0.192857798235295,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.0179357752358824,0.0358715504717648,1209,0.0179357752358824,0.0276718139648437,0.0358715504717648,0.0553436279296875
"1180",0.68,1,0.179951349894206,512,4,13000,1,2,1,1000,0.457250226956886,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.146320072626203,0.292640145252407,4160,0.146320072626203,0.179820420940909,0.292640145252407,0.359640841881818
"1181",0.282,2.478,0.0484015146891276,512,4,13000,1,2,4,1000,0.192857798235295,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.138471899132942,0.276943798265883,9334,0.138471899132942,0.213638305664062,0.276943798265883,0.427276611328125
"1182",0.043,1.796,0.180003484090169,512,4,13000,1,2,4,1000,0.457250226956886,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.43758846719774,0.875176934395479,12441,0.43758846719774,0.537775446376406,0.875176934395479,1.07555089275281
"1183",1,1,0.0484129587809245,512,4,13000,1,3,1,1000,0.192857798235295,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1184",1,1,0.179856618245443,512,4,13000,1,3,1,1000,0.457250226956886,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1185",0.999,4,0.0483760833740234,512,4,13000,1,3,4,1000,0.192857798235295,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.000192857798235295,0.00077143119294118,13,0.000192857798235295,0.00029754638671875,0.00077143119294118,0.001190185546875
"1186",0.993,3.999,0.179875691731771,512,4,13000,1,3,4,1000,0.457250226956886,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.0032007515886982,0.0128030063547928,91.0000000000001,0.0032007515886982,0.00393357170808239,0.0128030063547928,0.0157342868323296
"1187",0.078,1,0.0520203908284505,512,4,14000,1,1,1,1000,0.206741365500084,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.190615538991078,0.254154051988103,12908,0.190615538991078,0.295440673828125,0.254154051988103,0.3939208984375
"1188",0.028,1,0.192500432332357,512,4,14000,1,1,1,1000,0.491471673354105,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.47771046650019,0.63694728866692,13608,0.47771046650019,0.588220261577858,0.63694728866692,0.784293682103811
"1189",0.094,1.282,0.0520242055257161,512,4,14000,1,1,4,1000,0.206741365500084,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.187307677143076,0.249743569524102,12684,0.187307677143076,0.290313720703125,0.249743569524102,0.3870849609375
"1190",0.021,1.063,0.192435582478841,512,4,14000,1,1,4,1000,0.491471673354105,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.481150768213669,0.641534357618225,13706,0.481150768213669,0.592456415725024,0.641534357618225,0.789941887633365
"1191",0.931,1,0.0520140329996745,512,4,14000,1,2,1,1000,0.206741365500084,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.0142651542195058,0.0285303084390116,965.999999999999,0.0142651542195058,0.0221099853515625,0.0285303084390116,0.044219970703125
"1192",0.758,1,0.192114512125651,512,4,14000,1,2,1,1000,0.491471673354105,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.118936144951693,0.237872289903387,3388,0.118936144951693,0.146449900516298,0.237872289903387,0.292899801032596
"1193",0.31,2.568,0.0520013173421224,512,4,14000,1,2,4,1000,0.206741365500084,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.142651542195058,0.285303084390116,9660,0.142651542195058,0.221099853515625,0.285303084390116,0.44219970703125
"1194",0.075,1.98,0.192230224609375,512,4,14000,1,2,4,1000,0.491471673354105,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.454611297852547,0.909222595705094,12950,0.454611297852547,0.559777512304032,0.909222595705094,1.11955502460806
"1195",1,1,0.0519828796386719,512,4,14000,1,3,1,1000,0.206741365500084,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1196",1,1,0.192469914754232,512,4,14000,1,3,1,1000,0.491471673354105,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1197",0.999,4,0.0520470937093099,512,4,14000,1,3,4,1000,0.206741365500084,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.000206741365500084,0.000826965462000337,14,0.000206741365500084,0.0003204345703125,0.000826965462000337,0.00128173828125
"1198",0.996,4,0.192327499389648,512,4,14000,1,3,4,1000,0.491471673354105,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.00196588669341642,0.00786354677366569,56,0.00196588669341642,0.00242065951266609,0.00786354677366569,0.00968263805066434
"1199",0.094,1,0.0556144714355469,512,4,15000,1,1,1,1000,0.22055935973863,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.199826779923199,0.266435706564265,13590,0.199826779923199,0.311050415039062,0.266435706564265,0.41473388671875
"1200",0.033,1,0.204429626464844,512,4,15000,1,1,1,1000,0.525627546725081,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.508281837683153,0.677709116910871,14505,0.508281837683153,0.626994039843242,0.677709116910871,0.835992053124322
"1201",0.104,1.312,0.0556081136067708,512,4,15000,1,1,4,1000,0.22055935973863,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.197621186325813,0.263494915101084,13440,0.197621186325813,0.3076171875,0.263494915101084,0.41015625
"1202",0.045,1.135,0.204679489135742,512,4,15000,1,1,4,1000,0.525627546725081,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.501974307122453,0.66929907616327,14325,0.501974307122453,0.619213348552529,0.66929907616327,0.825617798070039
"1203",0.94,1,0.0556481679280599,512,4,15000,1,2,1,1000,0.22055935973863,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.0132335615843178,0.0264671231686357,900.000000000001,0.0132335615843178,0.020599365234375,0.0264671231686357,0.04119873046875
"1204",0.874,1,0.204458872477214,512,4,15000,1,2,1,1000,0.525627546725081,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.0662290708873602,0.13245814177472,1890,0.0662290708873602,0.0816972585524803,0.13245814177472,0.163394517104961
"1205",0.389,2.758,0.0556392669677734,512,4,15000,1,2,4,1000,0.22055935973863,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.134761768800303,0.269523537600606,9165,0.134761768800303,0.209770202636719,0.269523537600606,0.419540405273438
"1206",0.116,2.216,0.204545338948568,512,4,15000,1,2,4,1000,0.525627546725081,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.464654751304972,0.929309502609943,13260,0.464654751304972,0.573177591749148,0.929309502609943,1.1463551834983
"1207",1,1,0.0556119283040365,512,4,15000,1,3,1,1000,0.22055935973863,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1208",1,1,0.204482396443685,512,4,15000,1,3,1,1000,0.525627546725081,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1209",1,4,0.0556596120198568,512,4,15000,1,3,4,1000,0.22055935973863,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1210",0.999,4,0.204677581787109,512,4,15000,1,3,4,1000,0.525627546725081,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.000525627546725082,0.00210251018690033,15,0.000525627546725082,0.000648390940892702,0.00210251018690033,0.00259356376357081
"1211",0.102,1,0.059207280476888,512,4,16000,1,1,1,1000,0.234316159213643,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.210415910973851,0.280554547965135,14368,0.210415910973851,0.328857421875,0.280554547965135,0.4384765625
"1212",0.076,1,0.216416041056315,512,4,16000,1,1,1,1000,0.559722225332524,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.517183336207252,0.689577781609669,14784,0.517183336207252,0.639054111343846,0.689577781609669,0.852072148458462
"1213",0.126,1.378,0.0592664082845052,512,4,16000,1,1,4,1000,0.234316159213643,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.204792323152724,0.273056430870298,13984,0.204792323152724,0.320068359375,0.273056430870298,0.4267578125
"1214",0.0570000000000001,1.171,0.216604232788086,512,4,16000,1,1,4,1000,0.559722225332524,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.52781805848857,0.703757411318093,15088,0.52781805848857,0.652194834412605,0.703757411318093,0.86959311255014
"1215",0.968,1,0.059240976969401,512,4,16000,1,2,1,1000,0.234316159213643,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.00749811709483657,0.0149962341896731,512,0.00749811709483657,0.01171875,0.0149962341896731,0.0234375
"1216",0.905,1,0.216454823811849,512,4,16000,1,2,1,1000,0.559722225332524,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.0531736114065897,0.106347222813179,1520,0.0531736114065897,0.0657036153437937,0.106347222813179,0.131407230687587
"1217",0.434,2.883,0.0592797597249349,512,4,16000,1,2,4,1000,0.234316159213643,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.132622946114922,0.265245892229843,9056,0.132622946114922,0.207275390625,0.265245892229843,0.41455078125
"1218",0.17,2.436,0.216604868570964,512,4,16000,1,2,4,1000,0.559722225332524,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.464569447025995,0.929138894051989,13280,0.464569447025995,0.574042113003671,0.929138894051989,1.14808422600734
"1219",1,1,0.0592206319173177,512,4,16000,1,3,1,1000,0.234316159213643,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1220",1,1,0.21684201558431,512,4,16000,1,3,1,1000,0.559722225332524,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1221",1,4,0.0591945648193359,512,4,16000,1,3,4,1000,0.234316159213643,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1222",1,4,0.21670659383138,512,4,16000,1,3,4,1000,0.559722225332524,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1223",0.15,1,0.0627301534016927,512,4,17000,1,1,1,1000,0.248015593757304,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.210813254693709,0.281084339591612,14450,0.210813254693709,0.330734252929688,0.281084339591612,0.44097900390625
"1224",0.084,1,0.228432973225911,512,4,17000,1,1,1,1000,0.593759539008615,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.543883737731892,0.725178316975856,15572,0.543883737731892,0.673116248772076,0.725178316975856,0.897488331696101
"1225",0.132,1.396,0.0628089904785156,512,4,17000,1,1,4,1000,0.248015593757304,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.21527753538134,0.287036713841787,14756,0.21527753538134,0.337738037109375,0.287036713841787,0.4503173828125
"1226",0.076,1.228,0.228453954060872,512,4,17000,1,1,4,1000,0.593759539008615,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.548633814043961,0.731511752058614,15708,0.548633814043961,0.678994993302837,0.731511752058614,0.905326657737115
"1227",0.984,1,0.0627886454264323,512,4,17000,1,2,1,1000,0.248015593757304,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.00396824950011687,0.00793649900023375,272,0.00396824950011687,0.00622558593750001,0.00793649900023375,0.012451171875
"1228",0.93,1,0.228477478027344,512,4,17000,1,2,1,1000,0.593759539008615,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.0415631677306031,0.0831263354612062,1190,0.0415631677306031,0.0514390146441543,0.0831263354612062,0.102878029288309
"1229",0.508,3.069,0.0627905527750651,512,4,17000,1,2,4,1000,0.248015593757304,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.122023672128594,0.244047344257187,8364,0.122023672128594,0.191436767578125,0.244047344257187,0.38287353515625
"1230",0.207,2.583,0.228563944498698,512,4,17000,1,2,4,1000,0.593759539008615,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.470851314433832,0.941702628867664,13481,0.470851314433832,0.582730551611634,0.941702628867664,1.16546110322327
"1231",1,1,0.0627663930257161,512,4,17000,1,3,1,1000,0.248015593757304,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1232",1,1,0.228450775146484,512,4,17000,1,3,1,1000,0.593759539008615,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1233",1,4,0.0628153483072917,512,4,17000,1,3,4,1000,0.248015593757304,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1234",1,4,0.228509902954102,512,4,17000,1,3,4,1000,0.593759539008615,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1235",0.142,1,0.0663293202718099,512,4,18000,1,1,1,1000,0.261661041800258,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.224505173864621,0.299340231819495,15444,0.224505173864621,0.353485107421875,0.299340231819495,0.4713134765625
"1236",0.117,1,0.240226109822591,512,4,18000,1,1,1,1000,0.627742866183999,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.554296950840471,0.739062601120628,15894,0.554296950840471,0.687035040969906,0.739062601120628,0.916046721293208
"1237",0.15,1.45,0.0663655598958333,512,4,18000,1,1,4,1000,0.261661041800258,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.222411885530219,0.296549180706959,15300,0.222411885530219,0.350189208984375,0.296549180706959,0.4669189453125
"1238",0.126,1.378,0.239997863769531,512,4,18000,1,1,4,1000,0.627742866183999,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.548647265044815,0.73152968672642,15732,0.548647265044815,0.680032418808265,0.73152968672642,0.906709891744353
"1239",0.992,1,0.0664475758870443,512,4,18000,1,2,1,1000,0.261661041800258,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.00209328833440207,0.00418657666880413,144,0.00209328833440207,0.0032958984375,0.00418657666880413,0.00659179687500001
"1240",0.959,1,0.240126291910807,512,4,18000,1,2,1,1000,0.627742866183999,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.025737457513544,0.051474915027088,738.000000000001,0.025737457513544,0.0319008342919209,0.051474915027088,0.0638016685838418
"1241",0.54,3.142,0.0663884480794271,512,4,18000,1,2,4,1000,0.261661041800258,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.120364079228119,0.240728158456237,8280,0.120364079228119,0.18951416015625,0.240728158456237,0.3790283203125
"1242",0.286,2.855,0.240270614624023,512,4,18000,1,2,4,1000,0.627742866183999,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.448208406455375,0.896416812910751,12852,0.448208406455375,0.555541358156866,0.896416812910751,1.11108271631373
"1243",1,1,0.0663096110026042,512,4,18000,1,3,1,1000,0.261661041800258,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1244",1,1,0.240397771199544,512,4,18000,1,3,1,1000,0.627742866183999,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1245",0.999,4,0.0663585662841797,512,4,18000,1,3,4,1000,0.261661041800258,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.000261661041800258,0.00104664416720103,18,0.000261661041800258,0.0004119873046875,0.00104664416720103,0.00164794921875
"1246",1,4,0.240031560262044,512,4,18000,1,3,4,1000,0.627742866183999,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1247",0.187,1,0.0698566436767578,512,4,19000,1,1,1,1000,0.275255505775447,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.223782726195438,0.298376968260584,15447,0.223782726195438,0.353553771972656,0.298376968260584,0.471405029296875
"1248",0.12,1,0.251880009969076,512,4,19000,1,1,1,1000,0.661675209291618,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.582274184176624,0.776365578902165,16720,0.582274184176624,0.722739768781731,0.776365578902165,0.963653025042308
"1249",0.155,1.465,0.0699170430501302,512,4,19000,1,1,4,1000,0.275255505775447,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.232590902380252,0.31012120317367,16055,0.232590902380252,0.367469787597656,0.31012120317367,0.489959716796875
"1250",0.154,1.462,0.251710255940755,512,4,19000,1,1,4,1000,0.661675209291618,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.559777227060709,0.746369636080945,16074,0.559777227060709,0.694815732260618,0.746369636080945,0.926420976347491
"1251",0.992,1,0.069918950398763,512,4,19000,1,2,1,1000,0.275255505775447,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.00220204404620358,0.00440408809240715,152,0.00220204404620358,0.00347900390625,0.00440408809240715,0.00695800781250001
"1252",0.981,1,0.251887639363607,512,4,19000,1,2,1,1000,0.661675209291618,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.0125718289765408,0.0251436579530815,361,0.0125718289765408,0.015604608644151,0.0251436579530815,0.031209217288302
"1253",0.593,3.26,0.0699679056803385,512,4,19000,1,2,4,1000,0.275255505775447,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.112028990850607,0.224057981701214,7733,0.112028990850607,0.176994323730469,0.224057981701214,0.353988647460938
"1254",0.394,3.105,0.25161616007487,512,4,19000,1,2,4,1000,0.661675209291618,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.400975176830721,0.801950353661441,11514,0.400975176830721,0.497704886229237,0.801950353661441,0.995409772458475
"1255",1,1,0.0699367523193359,512,4,19000,1,3,1,1000,0.275255505775447,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1256",1,1,0.25160026550293,512,4,19000,1,3,1,1000,0.661675209291618,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1257",1,4,0.0698897043863932,512,4,19000,1,3,4,1000,0.275255505775447,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1258",1,4,0.251900355021159,512,4,19000,1,3,4,1000,0.661675209291618,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1259",0.206,1,0.0734602610270182,512,4,20000,1,1,1,1000,0.288801671606071,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.22930852725522,0.30574470300696,15880,0.22930852725522,0.36346435546875,0.30574470300696,0.484619140625
"1260",0.171,1,0.263212203979492,512,4,20000,1,1,1,1000,0.695559254254672,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.576618621777123,0.768824829036164,16580,0.576618621777123,0.716688120000065,0.768824829036164,0.955584160000087
"1261",0.193,1.579,0.0734615325927734,512,4,20000,1,1,4,1000,0.288801671606071,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.233062948986099,0.310750598648132,16140,0.233062948986099,0.369415283203125,0.310750598648132,0.4925537109375
"1262",0.181,1.543,0.263102213541667,512,4,20000,1,1,4,1000,0.695559254254672,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.569663029234577,0.759550705646102,16380,0.569663029234577,0.708042907454829,0.759550705646102,0.944057209939773
"1263",0.992,1,0.0734678904215495,512,4,20000,1,2,1,1000,0.288801671606071,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.00231041337284857,0.00462082674569714,160,0.00231041337284857,0.003662109375,0.00462082674569714,0.00732421875000001
"1264",0.992,1,0.262998580932617,512,4,20000,1,2,1,1000,0.695559254254672,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.00556447403403738,0.0111289480680748,160,0.00556447403403738,0.00691617003618882,0.0111289480680748,0.0138323400723776
"1265",0.646,3.416,0.0734717051188151,512,4,20000,1,2,4,1000,0.288801671606071,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.102235791748549,0.204471583497098,7080,0.102235791748549,0.16204833984375,0.204471583497098,0.3240966796875
"1266",0.53,3.416,0.263171513875326,512,4,20000,1,2,4,1000,0.695559254254672,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.326912849499696,0.653825698999392,9400,0.326912849499696,0.406324989626093,0.653825698999392,0.812649979252185
"1267",1,1,0.0734341939290365,512,4,20000,1,3,1,1000,0.288801671606071,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1268",1,1,0.263034820556641,512,4,20000,1,3,1,1000,0.695559254254672,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1269",1,4,0.0734113057454427,512,4,20000,1,3,4,1000,0.288801671606071,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0,0,0,0,0,0,0
"1270",1,4,0.262946446736654,512,4,20000,1,3,4,1000,0.695559254254672,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0,0,0,0,0,0,0
"1271",0.225,1,0.0769405364990234,512,4,21000,1,1,1,1000,0.302301956268147,"sum_of_sum!","erase_clusters!",0,0,0,1,512,0,1,0.234284016107814,0.312378688143752,16275,0.234284016107814,0.372505187988281,0.312378688143752,0.496673583984375
"1272",0.224,1,0.274211247762044,512,4,21000,1,1,1,1000,0.729397418049178,"sum_of_sum!","erase_clusters!",0,0,0,2,130816,0,1,0.566012396406162,0.754683195208216,16296,0.566012396406162,0.70441191818583,0.754683195208216,0.93921589091444
